Article ID,GOLD: V: Zuweisende Partei,GOLD: V: Verantwortungssubjekt,GOLD: V: Modi Verantwortungszuweisung,GOLD: V: Zeitliche Dimension,GOLD: V: ZP_Politik,GOLD: V: ZP_Wirtschaft,GOLD: V: ZP_Wissenschaft/Bildung,GOLD: V: ZP_Gesellschaft/Öffentlichkeit,GOLD: V: ZP_Individuum/en,GOLD: V: ZP_Medien/Presse,GOLD: V: ZP_Kultur,GOLD: V: VS_Politik,GOLD: V: VS_Wirtschaft,GOLD: V: VS_Rechtsorgane,GOLD: V: VS_Wissenschaft/Bildung,GOLD: V: VS_Gesellschaft/Öffentlichkeit,GOLD: V: VS_Individuum/en,GOLD: V: VS_Medien/Presse,GOLD: V: MVZ_Fremdzuschreibung,GOLD: V: MVZ_Selbstzuschreibung,GOLD: V: MVZ_Leugnung/Ablehnung_Fremdzuschreibung,GOLD: V: MVZ_Leugnung/Ablehnung_Selbstzuschreibung,GOLD: V: ZD_Prospektive Verantwortung,GOLD: V: ZD_Retrospektive Verantwortung,PRED: V: Zuweisende Partei,PRED: V: Verantwortungssubjekt,PRED: V: Modi Verantwortungszuweisung,PRED: V: Zeitliche Dimension,PRED: V: ZP_Politik,PRED: V: ZP_Wirtschaft,PRED: V: ZP_Wissenschaft/Bildung,PRED: V: ZP_Gesellschaft/Öffentlichkeit,PRED: V: ZP_Individuum/en,PRED: V: ZP_Medien/Presse,PRED: V: ZP_Kultur,PRED: V: VS_Politik,PRED: V: VS_Wirtschaft,PRED: V: VS_Rechtsorgane,PRED: V: VS_Wissenschaft/Bildung,PRED: V: VS_Gesellschaft/Öffentlichkeit,PRED: V: VS_Individuum/en,PRED: V: VS_Medien/Presse,PRED: V: MVZ_Fremdzuschreibung,PRED: V: MVZ_Selbstzuschreibung,PRED: V: MVZ_Leugnung/Ablehnung_Fremdzuschreibung,PRED: V: MVZ_Leugnung/Ablehnung_Selbstzuschreibung,PRED: V: ZD_Prospektive Verantwortung,PRED: V: ZD_Retrospektive Verantwortung,AVG DIFF: V: Zuweisende Partei,AVG DIFF: V: Verantwortungssubjekt,AVG DIFF: V: Modi Verantwortungszuweisung,AVG DIFF: V: Zeitliche Dimension,AVG DIFF: V: ZP_Politik,AVG DIFF: V: ZP_Wirtschaft,AVG DIFF: V: ZP_Wissenschaft/Bildung,AVG DIFF: V: ZP_Gesellschaft/Öffentlichkeit,AVG DIFF: V: ZP_Individuum/en,AVG DIFF: V: ZP_Medien/Presse,AVG DIFF: V: ZP_Kultur,AVG DIFF: V: VS_Politik,AVG DIFF: V: VS_Wirtschaft,AVG DIFF: V: VS_Rechtsorgane,AVG DIFF: V: VS_Wissenschaft/Bildung,AVG DIFF: V: VS_Gesellschaft/Öffentlichkeit,AVG DIFF: V: VS_Individuum/en,AVG DIFF: V: VS_Medien/Presse,AVG DIFF: V: MVZ_Fremdzuschreibung,AVG DIFF: V: MVZ_Selbstzuschreibung,AVG DIFF: V: MVZ_Leugnung/Ablehnung_Fremdzuschreibung,AVG DIFF: V: MVZ_Leugnung/Ablehnung_Selbstzuschreibung,AVG DIFF: V: ZD_Prospektive Verantwortung,AVG DIFF: V: ZD_Retrospektive Verantwortung,Average difference per article
KURIER_201806081920310032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223,0.0106,0.0198,0.0077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0026,0.0,0.0223,0.0106,0.0198,0.0077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0026,0.0,0.0029
WZ_20180217031310334780077,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0.2202,0.1259,0.1801,0.0718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.0,0.0,0.0,0.0,0.0,0.0105,0.0,0.0,0.0,0.076,0.0,0.7798,0.8741,0.8199,0.9282,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.0,1.0,1.0,0.0,0.0,0.0105,1.0,0.0,0.0,0.924,0.0,0.3475
KURIER_201702171920390031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3205,0.1579,0.3136,0.1115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0227,0.0,0.0,0.0,0.0,0.0,0.0224,0.0,0.0,0.0,0.0155,0.0,0.3205,0.1579,0.3136,0.1115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0227,0.0,0.0,0.0,0.0,0.0,0.0224,0.0,0.0,0.0,0.0155,0.0,0.0402
DIEWIR_20170904A65AE63CC9,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1.0,1.0,1.0,1.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.9999,0.0,0.0,0.0,0.0,0.0,0.9998,0.0001,0.0,0.0,0.9999,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,1.0,0.0,0.0,0.0,0.9999,0.9999,0.0,0.0,0.0,0.0,0.0,0.0002,0.0001,0.0,0.0,0.0001,0.0,0.125
PRESSE_201208051917230086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6912,0.4767,0.6642,0.4725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2137,0.0,0.0,0.0,0.0,0.0,0.169,0.0,0.0,0.0,0.099,0.0,0.6912,0.4767,0.6642,0.4725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2137,0.0,0.0,0.0,0.0,0.0,0.169,0.0,0.0,0.0,0.099,0.0,0.1161
IM_201606291AC7F29F5E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604,0.0217,0.0354,0.0144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.0157,0.0,0.0604,0.0217,0.0354,0.0144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.0157,0.0,0.0063
VN_20160813234127320770111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999,0.9967,0.9985,0.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7152,0.0,0.0,0.0,0.0,0.0,0.869,0.0,0.0,0.0,0.9946,0.0,0.999,0.9967,0.9985,0.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7152,0.0,0.0,0.0,0.0,0.0,0.869,0.0,0.0,0.0,0.9946,0.0,0.2736
EMEDIA_201711244E597405B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9486,0.875,0.9268,0.8282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4411,0.0,0.0,0.0,0.0,0.0,0.4936,0.0,0.0,0.0,0.751,0.0,0.9486,0.875,0.9268,0.8282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4411,0.0,0.0,0.0,0.0,0.0,0.4936,0.0,0.0,0.0,0.751,0.0,0.2193
WZ_200810170115320154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4872,0.2325,0.4321,0.1913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0168,0.0,0.0,0.0,0.0,0.0,0.0309,0.0,0.0,0.0,0.0317,0.0,0.4872,0.2325,0.4321,0.1913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0168,0.0,0.0,0.0,0.0,0.0,0.0309,0.0,0.0,0.0,0.0317,0.0,0.0593
KURIER_201511051920580101,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.9985,0.9959,0.9982,0.9945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8049,0.0,0.0,0.0,0.0,0.0,0.9376,0.0,0.0,0.0,0.9037,0.0,0.0015,0.0041,0.0018,0.0055,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8049,0.0,0.0,1.0,0.0,0.0,0.9376,1.0,0.0,0.0,0.0963,0.0,0.2022
KURIER_201609080401410126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.9991,0.9996,0.9986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9492,0.0,0.0,0.0,0.0,0.0,0.9914,0.0001,0.0,0.0,0.9932,0.0,0.9996,0.9991,0.9996,0.9986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9492,0.0,0.0,0.0,0.0,0.0,0.9914,0.0001,0.0,0.0,0.9932,0.0,0.2888
PRESSE_2018111635E6C549D7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.9971,0.0,0.0,0.0,0.0,0.0,0.9998,0.0002,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.9971,0.0,0.0,0.0,0.0,0.0,0.9998,0.0002,0.0,0.0,1.0,0.0,0.2916
SN_20170914013122005340117,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0.9662,0.9181,0.9503,0.859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4072,0.0,0.0,0.0,0.0,0.0,0.2264,0.0,0.0,0.0,0.533,0.0,0.0338,0.0819,0.0497,0.141,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5928,0.0,0.0,1.0,1.0,0.0,0.7736,0.0,0.0,0.0,0.467,1.0,0.2558
PROFIL_201404071031410011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007,0.0002,0.0006,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0002,0.0006,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
SN_20181020013238294520065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184,0.0065,0.0125,0.0046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0029,0.0,0.0184,0.0065,0.0125,0.0046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0029,0.0,0.0025
TT_20180123C9871AE503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3547,0.1859,0.3477,0.1382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048,0.0,0.0,0.0,0.0,0.0,0.0155,0.0,0.0,0.0,0.09,0.0,0.3547,0.1859,0.3477,0.1382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048,0.0,0.0,0.0,0.0,0.0,0.0155,0.0,0.0,0.0,0.09,0.0,0.0474
PRESSE_201605291915150097,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.8949,0.7955,0.8667,0.6927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191,0.0,0.0,0.0,0.0,0.0,0.1185,0.0,0.0,0.0,0.3167,0.0,0.1051,0.2045,0.1333,0.3073,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.809,0.0,0.0,0.0,0.0,0.0,0.8815,0.0,0.0,0.0,0.3167,1.0,0.1982
STANDARD_20171115194502812820041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9992,0.9982,0.9992,0.9976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9724,0.0,0.0,0.0,0.0,0.0,0.9754,0.0,0.0,0.0,0.9536,0.0,0.9992,0.9982,0.9992,0.9976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9724,0.0,0.0,0.0,0.0,0.0,0.9754,0.0,0.0,0.0,0.9536,0.0,0.2873
WZ_20171108031310271600038,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.0182,0.0083,0.0156,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0086,0.0,0.0,0.0,0.0,0.0,0.0047,0.0,0.0,0.0,0.0029,0.0,0.9818,0.9917,0.9844,0.993,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9914,0.0,0.0,0.0,0.0,0.0,0.0047,1.0,0.0,0.0,0.9971,0.0,0.331
FORMATDB_201401101616150072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRESSE_201306301915390059,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0.137,0.0551,0.0871,0.0402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0204,0.0,0.0,0.0,0.0,0.0,0.0283,0.0,0.0,0.0,0.0288,0.0,0.863,0.9449,0.9129,0.9598,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0204,0.0,0.0,1.0,0.0,0.0,0.9717,1.0,0.0,0.0,0.9712,0.0,0.3602
FURCHE_2017112314B891ACDA,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.9999,0.9997,0.9999,0.9996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9968,0.0,0.0,0.0,0.0,0.0,0.9954,0.0,0.0,0.0,0.9959,0.0,0.0001,0.0003,0.0001,0.0004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9968,0.0,0.0,1.0,0.0,0.0,0.0046,0.0,0.0,0.0,0.0041,0.0,0.1253
PRESSE_201507121915360104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.871,0.7421,0.8383,0.643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0977,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.0,0.0,0.4977,0.0,0.871,0.7421,0.8383,0.643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0977,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.0,0.0,0.4977,0.0,0.1577
DATUM_201202011605500020,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0.0048,0.0021,0.0036,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0014,0.0,0.9952,0.9979,0.9964,0.9985,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9997,0.0,0.0,1.0,0.0,0.0,0.9998,0.0,0.0,0.0,0.9986,1.0,0.4578
SN_201001072322140083,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.9999,0.9997,0.9999,0.9996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9787,0.0,0.0,0.0,0.0,0.0,0.9955,0.0,0.0,0.0,0.9966,0.0,0.0001,0.0003,0.0001,0.0004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9787,0.0,1.0,0.0,0.0,0.0,0.9955,1.0,0.0,0.0,0.0034,0.0,0.2074
KRONE_20160403211040257,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.025,0.01,0.0204,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0143,0.0,0.975,0.99,0.9796,0.9925,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021,0.0,0.0,1.0,0.0,0.0,0.994,0.0,0.0,0.0,0.9857,0.0,0.33
KURIER_201606211920420083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598,0.0178,0.0375,0.0143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0018,0.0,0.0,0.0,0.0047,0.0,0.0598,0.0178,0.0375,0.0143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0018,0.0,0.0,0.0,0.0047,0.0,0.0059
KRONE_201412200435490360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035,0.0009,0.0021,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0035,0.0009,0.0021,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0003
WIENERIN_201712149207825157,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0.0142,0.0058,0.0091,0.0036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0016,0.0,0.9858,0.9942,0.9909,0.9964,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.9975,0.0,0.0,1.0,1.0,0.0,0.9992,1.0,0.0,0.0,0.9984,1.0,0.5818
IM_201009291642160043,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0.0008,0.0002,0.0005,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0001,0.0,0.9992,0.9998,0.9995,0.9998,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,1.0,0.0,0.0,0.0,0.9996,1.0,0.0,0.0,0.9999,0.0,0.3749
WZ_20180223031310791180041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STANDARD_20180321194502095040050,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0.4358,0.2577,0.3746,0.1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0852,0.0,0.0,0.0,0.0,0.0,0.1036,0.0,0.0,0.0,0.121,0.0,0.5642,0.7423,0.6254,0.8012,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0852,0.0,1.0,0.0,0.0,0.0,0.8964,1.0,0.0,0.0,0.879,0.0,0.3164
STANDARD_200007081907270238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9885,0.9749,0.9849,0.9485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5857,0.0,0.0,0.0,0.0,0.0,0.4152,0.0,0.0,0.0,0.942,0.0,0.9885,0.9749,0.9849,0.9485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5857,0.0,0.0,0.0,0.0,0.0,0.4152,0.0,0.0,0.0,0.942,0.0,0.2433
NEWS_2016040298A7674F75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STANDARD_20160105194002051940118,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0.0004,0.0001,0.0003,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0,0.9996,0.9999,0.9997,0.9999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,1.0,0.0,0.0,0.0,0.0002,1.0,0.0,0.0,0.9999,1.0,0.375
KURIER_201808281920480044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.9993,0.9997,0.9991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7923,0.0,0.0,0.0,0.0,0.0,0.9868,0.0,0.0,0.0,0.9977,0.0,0.9997,0.9993,0.9997,0.9991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7923,0.0,0.0,0.0,0.0,0.0,0.9868,0.0,0.0,0.0,0.9977,0.0,0.2823
KURIER_201708261920360109,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0.9827,0.9597,0.9773,0.9403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666,0.0,0.0,0.0,0.0,0.0,0.781,0.0,0.0,0.0,0.729,0.0,0.0173,0.0403,0.0227,0.0597,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8334,0.0,0.0,0.0,0.0,0.0,0.219,1.0,0.0,0.0,0.271,0.0,0.2276
FURCHE_20180509F6639BE236,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0.9997,0.9991,0.9995,0.9984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8786,0.0,0.0,0.0,0.0,0.0,0.9448,0.0,0.0,0.0,0.9858,0.0,0.0003,0.0009,0.0005,0.0016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1214,0.0,0.0,1.0,0.0,0.0,0.0552,1.0,0.0,0.0,0.0142,1.0,0.2164
TT_20170825BACDD2A41E,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0008,0.0002,0.0004,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0002,0.0,0.9992,0.9998,0.9996,0.9999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,1.0,0.0,0.0,0.0,0.9999,0.0,0.0,0.0,0.9998,0.0,0.3333
STANDARD_20161013194004252090046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9994,0.9985,0.9992,0.9978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8978,0.0,0.0,0.0,0.0,0.0,0.9723,0.0,0.0,0.0,0.9767,0.0,0.9994,0.9985,0.9992,0.9978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8978,0.0,0.0,0.0,0.0,0.0,0.9723,0.0,0.0,0.0,0.9767,0.0,0.2851
NEWS_200003092057410012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586,0.0215,0.0438,0.0134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0155,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0052,0.0,0.0586,0.0215,0.0438,0.0134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0155,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0052,0.0,0.0067
OOEN_200809250400290135,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0369,0.0137,0.0278,0.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0017,0.0,0.9631,0.0137,0.9722,0.9901,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.9988,0.0,0.0,0.0,0.9983,0.0,0.2474
WZ_20151114031310271970073,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.9624,0.9218,0.9492,0.862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0409,0.0,0.0,0.0,0.0,0.0,0.3678,0.0,0.0,0.0,0.5658,0.0,0.0376,0.0782,0.0508,0.138,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0409,0.0,0.0,1.0,0.0,0.0,0.3678,1.0,0.0,0.0,0.4342,0.0,0.1728
KURIER_201801280401260080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9876,0.9685,0.9833,0.9523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6153,0.0,0.0,0.0,0.0,0.0,0.4984,0.0,0.0,0.0,0.5621,0.0,0.9876,0.9685,0.9833,0.9523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6153,0.0,0.0,0.0,0.0,0.0,0.4984,0.0,0.0,0.0,0.5621,0.0,0.232
KURIER_200307111621030038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316,0.1806,0.2515,0.1076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0122,0.0,0.0,0.0,0.0,0.0,0.0219,0.0,0.0,0.0,0.2192,0.0,0.316,0.1806,0.2515,0.1076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0122,0.0,0.0,0.0,0.0,0.0,0.0219,0.0,0.0,0.0,0.2192,0.0,0.0462
